,Year,Age,Female,Male,Total,X.30,X.31,X.37,X.38
5781,NA,NA,NA,NA,NA,NA,NA,NA,NA
5782,1795,98,NA,NA,NA,NA,NA,0.89,NA
5783,NA,NA,NA,NA,NA,NA,NA,NA,NA
5784,1795,99,NA,NA,NA,NA,NA,0.3,NA
5785,NA,NA,NA,NA,NA,NA,NA,NA,NA
5786,1795,NA,NA,NA,NA,NA,NA,NA,NA
5787,NA,NA,NA,NA,NA,NA,NA,NA,NA
5788,1795,NA,NA,NA,NA,NA,NA,NA,NA
5789,NA,NA,NA,NA,NA,NA,NA,NA,NA
5790,1795,NA,NA,NA,NA,NA,NA,NA,NA
5791,NA,NA,NA,NA,NA,NA,NA,NA,NA
5792,1795,NA,NA,NA,NA,NA,NA,NA,NA
5793,NA,NA,NA,NA,NA,NA,NA,NA,NA
5794,1795,NA,NA,NA,NA,NA,NA,NA,NA
5795,NA,NA,NA,NA,NA,NA,NA,NA,NA
5796,1795,NA,NA,NA,NA,NA,NA,NA,NA
5797,NA,NA,NA,NA,NA,NA,NA,NA,NA
5798,1795,NA,NA,NA,NA,NA,NA,NA,NA
5799,NA,NA,NA,NA,NA,NA,NA,NA,NA
5800,1795,NA,NA,NA,NA,NA,NA,NA,NA
5801,NA,NA,NA,NA,NA,NA,NA,NA,NA
5802,1795,NA,NA,NA,NA,NA,NA,NA,NA
5803,NA,NA,NA,NA,NA,NA,NA,NA,NA
5804,1795,NA,NA,NA,NA,NA,NA,NA,NA
5805,NA,NA,NA,NA,NA,NA,NA,NA,NA
5806,1795,NA,NA,NA,NA,NA,NA,NA,NA
5807,0,NA,NA,NA,NA,NA,NA,NA,NA
5808,1796,NA,0,NA,31378,NA,32099,NA,63477
5809,1796,NA,1,NA,29765.96,NA,29553.37,NA,59319.33
5810,1796,NA,2,NA,31051.54,NA,30686.63,NA,61738.17
5811,1796,NA,3,NA,31383.74,NA,30689.06,NA,62072.8
5812,1796,NA,4,NA,26539.76,NA,26555.44,NA,53095.2
5813,1796,NA,5,NA,22010.26,NA,22501.13,NA,44511.39
5814,1796,NA,6,NA,21791.02,NA,22100.51,NA,43891.53
5815,1796,NA,7,NA,22429.06,NA,22841.92,NA,45270.98
5816,1796,NA,8,NA,22630.1,NA,23153.33,NA,45783.43
5817,1796,NA,9,NA,22565.06,NA,23193.6,NA,45758.66
5818,1796,10,NA,22711.83,NA,23390.49,NA,46102.32,NA
5819,1796,11,NA,22109.09,NA,22619.81,NA,44728.9,NA
5820,1796,12,NA,21875.06,NA,22302.59,NA,44177.65,NA
5821,1796,13,NA,20793.26,NA,21202.51,NA,41995.77,NA
5822,1796,14,NA,20107.76,NA,20446.61,NA,40554.37,NA
5823,1796,15,NA,19489.04,NA,19829.37,NA,39318.41,NA
5824,1796,16,NA,20027.69,NA,19950.76,NA,39978.45,NA
5825,1796,17,NA,20601.68,NA,20228.31,NA,40829.99,NA
5826,1796,18,NA,20321.93,NA,19698.15,NA,40020.08,NA
5827,1796,19,NA,20659.66,NA,19582.9,NA,40242.56,NA
5828,1796,20,NA,20260.24,NA,18758.17,NA,39018.41,NA
5829,1796,21,NA,19729.42,NA,18005.87,NA,37735.29,NA
5830,1796,22,NA,19725.4,NA,17872.26,NA,37597.66,NA
5831,1796,23,NA,18226.64,NA,16354.34,NA,34580.98,NA
5832,1796,24,NA,18496.8,NA,16376.85,NA,34873.65,NA
5833,1796,25,NA,18422.51,NA,16093.41,NA,34515.92,NA
5834,1796,26,NA,18656.66,NA,16442.86,NA,35099.52,NA
5835,1796,27,NA,18708.9,NA,16638.46,NA,35347.36,NA
5836,1796,28,NA,18094.66,NA,16325.15,NA,34419.81,NA
5837,1796,29,NA,18696.27,NA,17130.61,NA,35826.88,NA
5838,1796,30,NA,18771.29,NA,17490.47,NA,36261.76,NA
5839,1796,31,NA,18237.29,NA,16849.09,NA,35086.38,NA
5840,1796,32,NA,17596.9,NA,16152.44,NA,33749.34,NA
5841,1796,33,NA,16902.56,NA,15424.47,NA,32327.03,NA
5842,1796,34,NA,16590.46,NA,15057.53,NA,31647.99,NA
5843,1796,35,NA,16066.9,NA,14467.63,NA,30534.53,NA
5844,1796,36,NA,16139.55,NA,14689.08,NA,30828.63,NA
5845,1796,37,NA,15866.31,NA,14693.52,NA,30559.83,NA
5846,1796,38,NA,15877.71,NA,14902.39,NA,30780.1,NA
5847,1796,39,NA,15785.03,NA,15069.39,NA,30854.42,NA
5848,1796,40,NA,16299.11,NA,15706.72,NA,32005.83,NA
5849,1796,41,NA,15846.71,NA,15088.91,NA,30935.62,NA
5850,1796,42,NA,15173.03,NA,14252.82,NA,29425.85,NA
5851,1796,43,NA,14499.18,NA,13526.64,NA,28025.82,NA
5852,1796,44,NA,13499.97,NA,12502.9,NA,26002.87,NA
5853,1796,45,NA,12990.08,NA,11931.5,NA,24921.58,NA
5854,1796,46,NA,12788.18,NA,11781.28,NA,24569.46,NA
5855,1796,47,NA,12629.21,NA,11600.83,NA,24230.04,NA
5856,1796,48,NA,12593.3,NA,11545.01,NA,24138.31,NA
5857,1796,49,NA,12370.22,NA,11324.88,NA,23695.1,NA
5858,1796,50,NA,12200.77,NA,11158.52,NA,23359.29,NA
5859,1796,51,NA,11500.83,NA,10457.38,NA,21958.21,NA
5860,1796,52,NA,10878.71,NA,NA,9796.23,NA,20674.94
5861,1796,53,NA,10304.95,NA,NA,9244.08,NA,19549.03
5862,1796,54,NA,NA,9785.25,NA,NA,NA,NA
5863,1796,55,NA,NA,9239.88,NA,NA,NA,NA
5864,1796,56,NA,NA,9167.93,NA,NA,NA,NA
5865,1796,57,NA,NA,9087.73,NA,NA,NA,NA
5866,1796,58,NA,NA,9093.59,NA,NA,NA,NA
5867,1796,59,NA,NA,9264.37,NA,NA,NA,NA
5868,1796,60,NA,NA,9436.32,NA,NA,NA,NA
5869,1796,61,NA,NA,9071.58,NA,NA,NA,NA
5870,1796,62,NA,NA,8528.79,NA,NA,NA,NA
5871,1796,63,NA,NA,7970.41,NA,NA,NA,NA
5872,1796,64,NA,NA,7411.91,NA,NA,NA,NA
5873,1796,65,NA,NA,6843.98,NA,NA,NA,NA
5874,1796,66,NA,NA,6531.2,NA,NA,NA,NA
5875,1796,67,NA,NA,6215.4,NA,NA,NA,NA
5876,1796,68,NA,NA,5921,NA,NA,NA,NA
5877,1796,69,NA,NA,5640.92,NA,NA,NA,NA
5878,1796,70,NA,NA,5356.09,NA,NA,NA,NA
5879,1796,71,NA,NA,4879.44,NA,NA,NA,NA
5880,1796,72,NA,NA,4355.92,NA,NA,NA,NA
5881,1796,73,NA,NA,3854.25,NA,NA,NA,NA
5882,1796,74,NA,NA,3393.31,NA,NA,NA,NA
5883,1796,75,NA,NA,2933.43,NA,NA,NA,NA
5884,1796,76,NA,NA,2593.77,NA,NA,NA,NA
5885,1796,77,NA,NA,2248.35,NA,NA,NA,NA
5886,1796,78,NA,NA,1925.52,NA,NA,NA,NA
5887,1796,79,NA,NA,1644.94,NA,NA,NA,NA
5888,1796,80,NA,NA,1604.23,NA,NA,NA,NA
5889,1796,81,NA,NA,1314.66,NA,NA,NA,NA
5890,1796,82,NA,NA,1067.66,NA,NA,NA,NA
5891,1796,83,NA,NA,NA,NA,NA,NA,NA
5892,1796,84,NA,NA,NA,NA,NA,NA,NA
5893,1796,85,NA,NA,NA,NA,NA,NA,NA
5894,1796,86,NA,NA,NA,NA,NA,NA,NA
5895,1796,87,NA,NA,NA,NA,NA,NA,NA
5896,1796,88,NA,NA,NA,NA,NA,NA,NA
5897,1796,89,NA,NA,NA,NA,NA,NA,NA
5898,1796,90,NA,NA,NA,NA,NA,NA,NA
5899,1796,91,NA,NA,NA,NA,NA,NA,NA
5900,NA,NA,NA,NA,NA,NA,NA,NA,NA
5901,1796,92,NA,NA,NA,NA,NA,NA,NA
5902,NA,NA,NA,NA,NA,NA,NA,NA,NA
5903,1796,93,NA,NA,NA,NA,NA,NA,NA
5904,NA,NA,NA,NA,NA,NA,NA,NA,NA
5905,1796,94,NA,NA,NA,NA,NA,NA,NA
5906,35.71,NA,NA,NA,NA,NA,NA,NA,NA
5907,1796,95,NA,NA,NA,NA,NA,NA,NA
5908,22.3,NA,NA,NA,NA,NA,NA,NA,NA
5909,1796,96,NA,NA,NA,NA,NA,NA,NA
5910,13.38,NA,NA,NA,NA,NA,NA,NA,NA
5911,1796,97,NA,NA,NA,NA,NA,0.97,NA
5912,NA,NA,NA,NA,NA,NA,NA,NA,NA
5913,1796,98,NA,NA,NA,NA,NA,0,NA
5914,NA,NA,NA,NA,NA,NA,NA,NA,NA
5915,1796,99,NA,NA,NA,NA,NA,0,NA
5916,NA,NA,NA,NA,NA,NA,NA,NA,NA
5917,1796,NA,NA,NA,NA,NA,NA,NA,NA
5918,NA,NA,NA,NA,NA,NA,NA,NA,NA
5919,1796,NA,NA,NA,NA,NA,NA,NA,NA
5920,NA,NA,NA,NA,NA,NA,NA,NA,NA
5921,1796,NA,NA,NA,NA,NA,NA,NA,NA
5922,NA,NA,NA,NA,NA,NA,NA,NA,NA
5923,1796,NA,NA,NA,NA,NA,NA,NA,NA
5924,NA,NA,NA,NA,NA,NA,NA,NA,NA
5925,1796,NA,NA,NA,NA,NA,NA,NA,NA
5926,NA,NA,NA,NA,NA,NA,NA,NA,NA
5927,1796,NA,NA,NA,NA,NA,NA,NA,NA
5928,NA,NA,NA,NA,NA,NA,NA,NA,NA
5929,1796,NA,NA,NA,NA,NA,NA,NA,NA
5930,NA,NA,NA,NA,NA,NA,NA,NA,NA
5931,1796,NA,NA,NA,NA,NA,NA,NA,NA
5932,NA,NA,NA,NA,NA,NA,NA,NA,NA
5933,1796,NA,NA,NA,NA,NA,NA,NA,NA
5934,NA,NA,NA,NA,NA,NA,NA,NA,NA
5935,1796,NA,NA,NA,NA,NA,NA,NA,NA
5936,NA,NA,NA,NA,NA,NA,NA,NA,NA
5937,1796,NA,NA,NA,NA,NA,NA,NA,NA
5938,0,NA,NA,NA,NA,NA,NA,NA,NA
5939,1797,NA,0,NA,32348,NA,33085,NA,65433
5940,1797,NA,1,NA,29566.82,NA,29377.11,NA,58943.93
5941,1797,NA,2,NA,29919.18,NA,29498.89,NA,59418.07
5942,1797,NA,3,NA,31479.91,NA,30929.37,NA,62409.28
5943,1797,NA,4,NA,27391.09,NA,27230.13,NA,54621.22
5944,1797,NA,5,NA,23223.59,NA,23636.48,NA,46860.07
5945,1797,NA,6,NA,22269.81,NA,22715.65,NA,44985.46
5946,1797,NA,7,NA,22132.71,NA,22398.99,NA,44531.7
5947,1797,NA,8,NA,22843.57,NA,23217.71,NA,46061.28
5948,1797,NA,9,NA,23084.33,NA,23571.16,NA,46655.49
5949,1797,10,NA,23036.9,NA,23630.03,NA,46666.93,NA
5950,1797,11,NA,22200.44,NA,22814.69,NA,45015.13,NA
5951,1797,12,NA,21610.6,NA,22059.27,NA,43669.87,NA
5952,1797,13,NA,21378.96,NA,21745.77,NA,43124.73,NA
5953,1797,14,NA,20320.6,NA,20669.74,NA,40990.34,NA
5954,1797,15,NA,19647.11,NA,19929.03,NA,39576.14,NA
5955,1797,16,NA,19949.84,NA,19924.39,NA,39874.23,NA
5956,1797,17,NA,20502.41,NA,20045.85,NA,40548.26,NA
5957,1797,18,NA,21090.65,NA,20323.31,NA,41413.96,NA
5958,1797,19,NA,20800.99,NA,19786.41,NA,40587.4,NA
5959,1797,20,NA,21144.09,NA,19664.22,NA,40808.31,NA
5960,1797,21,NA,19936.64,NA,18258,NA,38194.64,NA
5961,1797,22,NA,19403.29,NA,17512.93,NA,36916.22,NA
5962,1797,23,NA,19392.86,NA,17375.09,NA,36767.95,NA
5963,1797,24,NA,17921.61,NA,15900.26,NA,33821.87,NA
5964,1797,25,NA,18176.53,NA,15908.51,NA,34085.04,NA
5965,1797,26,NA,18536.59,NA,16371.08,NA,34907.67,NA
5966,1797,27,NA,18769.96,NA,16728.92,NA,35498.88,NA
5967,1797,28,NA,18815.71,NA,16928.64,NA,35744.35,NA
5968,1797,29,NA,18184.7,NA,16605.34,NA,34790.04,NA
5969,1797,30,NA,18778.44,NA,17427.39,NA,36205.83,NA
5970,1797,31,NA,18303.54,NA,16905.87,NA,35209.41,NA
5971,1797,32,NA,17772.83,NA,16279.19,NA,34052.02,NA
5972,1797,33,NA,17138.31,NA,15597.05,NA,32735.36,NA
5973,1797,34,NA,16458.87,NA,14887,NA,31345.87,NA
5974,1797,35,NA,16158.63,NA,14529.45,NA,30688.08,NA
5975,1797,36,NA,16132.44,NA,14667.98,NA,30800.42,NA
5976,1797,37,NA,16204.87,NA,14888.78,NA,31093.65,NA
5977,1797,38,NA,15931.48,NA,14890.2,NA,30821.68,NA
5978,1797,39,NA,15934.07,NA,15094.59,NA,31028.66,NA
5979,1797,40,NA,15835.14,NA,15260.66,NA,31095.8,NA
5980,1797,41,NA,15845.21,NA,15051.46,NA,30896.67,NA
5981,1797,42,NA,15395.26,NA,14444.14,NA,29839.4,NA
5982,1797,43,NA,14730.89,NA,13629.2,NA,28360.09,NA
5983,1797,44,NA,14073,NA,12923.04,NA,26996.04,NA
5984,1797,45,NA,13098.33,NA,11931.82,NA,25030.15,NA
5985,1797,46,NA,13150.24,NA,12030.96,NA,25181.2,NA
5986,1797,47,NA,12951.33,NA,11878.85,NA,24830.18,NA
5987,1797,48,NA,12790.9,NA,11693.13,NA,24484.03,NA
5988,1797,49,NA,12748.2,NA,11626.25,NA,24374.45,NA
5989,1797,50,NA,12512.91,NA,11392.27,NA,23905.18,NA
5990,1797,51,NA,11777.84,NA,10661.11,NA,22438.95,NA
5991,1797,52,NA,11087.48,NA,NA,9973.34,NA,21060.82
5992,1797,53,NA,10476.94,NA,NA,9328.95,NA,19805.89
5993,1797,54,NA,NA,9917.33,NA,NA,NA,NA
5994,1797,55,NA,NA,9413.35,NA,NA,NA,NA
5995,1797,56,NA,NA,9286.36,NA,NA,NA,NA
5996,1797,57,NA,NA,9208.13,NA,NA,NA,NA
5997,1797,58,NA,NA,9112.77,NA,NA,NA,NA
5998,1797,59,NA,NA,9096.89,NA,NA,NA,NA
5999,1797,60,NA,NA,9243.74,NA,NA,NA,NA
6000,1797,61,NA,NA,8965.01,NA,NA,NA,NA
6001,1797,62,NA,NA,8584.06,NA,NA,NA,NA
6002,1797,63,NA,NA,8036.43,NA,NA,NA,NA
6003,1797,64,NA,NA,7481.27,NA,NA,NA,NA
6004,1797,65,NA,NA,6934.21,NA,NA,NA,NA
6005,1797,66,NA,NA,6615,NA,NA,NA,NA
6006,1797,67,NA,NA,6297.01,NA,NA,NA,NA
6007,1797,68,NA,NA,5973.01,NA,NA,NA,NA
6008,1797,69,NA,NA,5667.77,NA,NA,NA,NA
6009,1797,70,NA,NA,5375.52,NA,NA,NA,NA
6010,1797,71,NA,NA,4911.27,NA,NA,NA,NA
6011,1797,72,NA,NA,4436.6,NA,NA,NA,NA
6012,1797,73,NA,NA,3919.4,NA,NA,NA,NA
6013,1797,74,NA,NA,3427.21,NA,NA,NA,NA
6014,1797,75,NA,NA,2979.79,NA,NA,NA,NA
6015,1797,76,NA,NA,2627.72,NA,NA,NA,NA
6016,1797,77,NA,NA,2297.76,NA,NA,NA,NA
6017,1797,78,NA,NA,1967.5,NA,NA,NA,NA
6018,1797,79,NA,NA,1665.73,NA,NA,NA,NA
6019,1797,80,NA,NA,1694.53,NA,NA,NA,NA
6020,1797,81,NA,NA,1382.92,NA,NA,NA,NA
6021,1797,82,NA,NA,1114.52,NA,NA,NA,NA
6022,1797,83,NA,NA,NA,NA,NA,NA,NA
6023,1797,84,NA,NA,NA,NA,NA,NA,NA
6024,1797,85,NA,NA,NA,NA,NA,NA,NA
6025,1797,86,NA,NA,NA,NA,NA,NA,NA
6026,1797,87,NA,NA,NA,NA,NA,NA,NA
6027,1797,88,NA,NA,NA,NA,NA,NA,NA
6028,1797,89,NA,NA,NA,NA,NA,NA,NA
6029,1797,90,NA,NA,NA,NA,NA,NA,NA
6030,1797,91,NA,NA,NA,NA,NA,NA,NA
6031,NA,NA,NA,NA,NA,NA,NA,NA,NA
6032,1797,92,NA,NA,NA,NA,NA,NA,NA
6033,NA,NA,NA,NA,NA,NA,NA,NA,NA
6034,1797,93,NA,NA,NA,NA,NA,NA,NA
6035,NA,NA,NA,NA,NA,NA,NA,NA,NA
6036,1797,94,NA,NA,NA,NA,NA,NA,NA
6037,NA,NA,NA,NA,NA,NA,NA,NA,NA
6038,1797,95,NA,NA,NA,NA,NA,NA,NA
6039,24.65,NA,NA,NA,NA,NA,NA,NA,NA
6040,1797,96,NA,NA,NA,NA,NA,NA,NA
6041,14.97,NA,NA,NA,NA,NA,NA,NA,NA
6042,1797,97,NA,NA,NA,NA,NA,1.81,NA
6043,NA,NA,NA,NA,NA,NA,NA,NA,NA
6044,1797,98,NA,NA,NA,NA,NA,0.3,NA
6045,NA,NA,NA,NA,NA,NA,NA,NA,NA
6046,1797,99,NA,NA,NA,NA,NA,0,NA
6047,NA,NA,NA,NA,NA,NA,NA,NA,NA
6048,1797,NA,NA,NA,NA,NA,NA,NA,NA
6049,NA,NA,NA,NA,NA,NA,NA,NA,NA
6050,1797,NA,NA,NA,NA,NA,NA,NA,NA
6051,NA,NA,NA,NA,NA,NA,NA,NA,NA
6052,1797,NA,NA,NA,NA,NA,NA,NA,NA
6053,NA,NA,NA,NA,NA,NA,NA,NA,NA
6054,1797,NA,NA,NA,NA,NA,NA,NA,NA
6055,NA,NA,NA,NA,NA,NA,NA,NA,NA
6056,1797,NA,NA,NA,NA,NA,NA,NA,NA
6057,NA,NA,NA,NA,NA,NA,NA,NA,NA
6058,1797,NA,NA,NA,NA,NA,NA,NA,NA
6059,NA,NA,NA,NA,NA,NA,NA,NA,NA
6060,1797,NA,NA,NA,NA,NA,NA,NA,NA
6061,NA,NA,NA,NA,NA,NA,NA,NA,NA
6062,1797,NA,NA,NA,NA,NA,NA,NA,NA
6063,NA,NA,NA,NA,NA,NA,NA,NA,NA
6064,1797,NA,NA,NA,NA,NA,NA,NA,NA
6065,NA,NA,NA,NA,NA,NA,NA,NA,NA
6066,1797,NA,NA,NA,NA,NA,NA,NA,NA
6067,NA,NA,NA,NA,NA,NA,NA,NA,NA
6068,1797,NA,NA,NA,NA,NA,NA,NA,NA
6069,0,NA,NA,NA,NA,NA,NA,NA,NA
6070,1798,NA,0,NA,32885.5,NA,33624,NA,66509.5
6071,1798,NA,1,NA,30301.08,NA,30003.38,NA,60304.46
6072,1798,NA,2,NA,29766.42,NA,29431.12,NA,59197.54
6073,1798,NA,3,NA,30407.03,NA,29877.79,NA,60284.82
6074,1798,NA,4,NA,27421.97,NA,27222.21,NA,54644.18
6075,1798,NA,5,NA,23939.95,NA,24061.69,NA,48001.64
6076,1798,NA,6,NA,23570.42,NA,23960.77,NA,47531.19
6077,1798,NA,7,NA,22667.62,NA,23087.5,NA,45755.12
6078,1798,NA,8,NA,22575.69,NA,22810.04,NA,45385.73
6079,1798,NA,9,NA,23332.31,NA,23680,NA,47012.31
6080,1798,10,NA,23592.69,NA,24062.65,NA,47655.34,NA
6081,1798,11,NA,22525.05,NA,23051.08,NA,45576.13,NA
6082,1798,12,NA,21700.39,NA,22256.67,NA,43957.06,NA
6083,1798,13,NA,21122.27,NA,21523.21,NA,42645.48,NA
6084,1798,14,NA,20889.1,NA,21215.38,NA,42104.48,NA
6085,1798,15,NA,19847.7,NA,20160.48,NA,40008.18,NA
6086,1798,16,NA,20055.06,NA,19953.43,NA,40008.49,NA
6087,1798,17,NA,20361.77,NA,19942.7,NA,40304.47,NA
6088,1798,18,NA,20923.96,NA,20056.5,NA,40980.46,NA
6089,1798,19,NA,21525.01,NA,20325.89,NA,41850.9,NA
6090,1798,20,NA,21226.87,NA,19775.57,NA,41002.44,NA
6091,1798,21,NA,20794.26,NA,19132.24,NA,39926.5,NA
6092,1798,22,NA,19600.36,NA,17749.79,NA,37350.15,NA
6093,1798,23,NA,19067.5,NA,17013.54,NA,36081.04,NA
6094,1798,24,NA,19054.01,NA,16877.37,NA,35931.38,NA
6095,1798,25,NA,17613.79,NA,15453.46,NA,33067.25,NA
6096,1798,26,NA,18328.56,NA,16171.07,NA,34499.63,NA
6097,1798,27,NA,18689.23,NA,16646.74,NA,35335.97,NA
6098,1798,28,NA,18922.55,NA,17014.91,NA,35937.46,NA
6099,1798,29,NA,18961.88,NA,17217.32,NA,36179.2,NA
6100,1798,30,NA,18312.71,NA,16880.47,NA,35193.18,NA
6101,1798,31,NA,18395.87,NA,16930.96,NA,35326.83,NA
6102,1798,32,NA,17925,NA,16418.5,NA,34343.5,NA
6103,1798,33,NA,17400.09,NA,15801.4,NA,33201.49,NA
6104,1798,34,NA,16772.83,NA,15130.17,NA,31903,NA
6105,1798,35,NA,16108.31,NA,14437.61,NA,30545.92,NA
6106,1798,36,NA,16331.51,NA,14771,NA,31102.51,NA
6107,1798,37,NA,16307.89,NA,14914.16,NA,31222.05,NA
6108,1798,38,NA,16373.87,NA,15137.17,NA,31511.04,NA
6109,1798,39,NA,16091.92,NA,15138.06,NA,31229.98,NA
6110,1798,40,NA,16079.09,NA,15342.32,NA,31421.41,NA
6111,1798,41,NA,15462.34,NA,14647.04,NA,30109.38,NA
6112,1798,42,NA,15456.41,NA,14432.75,NA,29889.16,NA
6113,1798,43,NA,15010.72,NA,13836.54,NA,28847.26,NA
6114,1798,44,NA,14356.95,NA,13040.34,NA,27397.29,NA
6115,1798,45,NA,13716.31,NA,12350.11,NA,26066.42,NA
6116,1798,46,NA,13252.72,NA,12036.74,NA,25289.46,NA
6117,1798,47,NA,13304.12,NA,12125.19,NA,25429.31,NA
6118,1798,48,NA,13106.59,NA,11968.47,NA,25075.06,NA
6119,1798,49,NA,12943.27,NA,11777.5,NA,24720.77,NA
6120,1798,50,NA,12892.89,NA,11701.9,NA,24594.79,NA
6121,1798,51,NA,12113.47,NA,10895.6,NA,23009.07,NA
6122,1798,52,NA,11387.56,NA,10181.9,NA,21569.46,NA
6123,1798,53,NA,10707.82,NA,NA,9512.92,NA,20220.74
6124,1798,54,NA,10108.76,NA,NA,8888.68,NA,18997.44
6125,1798,55,NA,NA,9561.48,NA,NA,NA,NA
6126,1798,56,NA,NA,9461.96,NA,NA,NA,NA
6127,1798,57,NA,NA,9328.16,NA,NA,NA,NA
6128,1798,58,NA,NA,9238.87,NA,NA,NA,NA
6129,1798,59,NA,NA,9126.53,NA,NA,NA,NA
6130,1798,60,NA,NA,9091.94,NA,NA,NA,NA
6131,1798,61,NA,NA,8785.01,NA,NA,NA,NA
6132,1798,62,NA,NA,8494.56,NA,NA,NA,NA
6133,1798,63,NA,NA,8107.54,NA,NA,NA,NA
6134,1798,64,NA,NA,7560.95,NA,NA,NA,NA
6135,1798,65,NA,NA,7011.17,NA,NA,NA,NA
6136,1798,66,NA,NA,6734.07,NA,NA,NA,NA
6137,1798,67,NA,NA,6399.77,NA,NA,NA,NA
6138,1798,68,NA,NA,6064.02,NA,NA,NA,NA
6139,1798,69,NA,NA,5719.47,NA,NA,NA,NA
6140,1798,70,NA,NA,5393.11,NA,NA,NA,NA
6141,1798,71,NA,NA,4927.56,NA,NA,NA,NA
6142,1798,72,NA,NA,4460.86,NA,NA,NA,NA
6143,1798,73,NA,NA,3991.56,NA,NA,NA,NA
6144,1798,74,NA,NA,3487.91,NA,NA,NA,NA
6145,1798,75,NA,NA,3017.16,NA,NA,NA,NA
6146,1798,76,NA,NA,2682,NA,NA,NA,NA
6147,1798,77,NA,NA,2343.89,NA,NA,NA,NA
6148,1798,78,NA,NA,2029.11,NA,NA,NA,NA
6149,1798,79,NA,NA,1714.83,NA,NA,NA,NA
6150,1798,80,NA,NA,1785.18,NA,NA,NA,NA
6151,1798,81,NA,NA,1469.55,NA,NA,NA,NA
6152,1798,82,NA,NA,1188.25,NA,NA,NA,NA
6153,1798,83,NA,NA,NA,NA,NA,NA,NA
6154,1798,84,NA,NA,NA,NA,NA,NA,NA
6155,1798,85,NA,NA,NA,NA,NA,NA,NA
6156,1798,86,NA,NA,NA,NA,NA,NA,NA
6157,1798,87,NA,NA,NA,NA,NA,NA,NA
6158,1798,88,NA,NA,NA,NA,NA,NA,NA
6159,1798,89,NA,NA,NA,NA,NA,NA,NA
6160,1798,90,NA,NA,NA,NA,NA,NA,NA
6161,1798,91,NA,NA,NA,NA,NA,NA,NA
6162,NA,NA,NA,NA,NA,NA,NA,NA,NA
6163,1798,92,NA,NA,NA,NA,NA,NA,NA
6164,NA,NA,NA,NA,NA,NA,NA,NA,NA
6165,1798,93,NA,NA,NA,NA,NA,NA,NA
6166,NA,NA,NA,NA,NA,NA,NA,NA,NA
6167,1798,94,NA,NA,NA,NA,NA,NA,NA
6168,NA,NA,NA,NA,NA,NA,NA,NA,NA
6169,1798,95,NA,NA,NA,NA,NA,NA,NA
6170,26.3,NA,NA,NA,NA,NA,NA,NA,NA
6171,1798,96,NA,NA,NA,NA,NA,NA,NA
6172,16.06,NA,NA,NA,NA,NA,NA,NA,NA
6173,1798,97,NA,NA,NA,NA,NA,2.53,NA
6174,NA,NA,NA,NA,NA,NA,NA,NA,NA
6175,1798,98,NA,NA,NA,NA,NA,0.92,NA
6176,NA,NA,NA,NA,NA,NA,NA,NA,NA
6177,1798,99,NA,NA,NA,NA,NA,0,NA
6178,NA,NA,NA,NA,NA,NA,NA,NA,NA
6179,1798,NA,NA,NA,NA,NA,NA,NA,NA
6180,NA,NA,NA,NA,NA,NA,NA,NA,NA
6181,1798,NA,NA,NA,NA,NA,NA,NA,NA
6182,NA,NA,NA,NA,NA,NA,NA,NA,NA
6183,1798,NA,NA,NA,NA,NA,NA,NA,NA
6184,NA,NA,NA,NA,NA,NA,NA,NA,NA
6185,1798,NA,NA,NA,NA,NA,NA,NA,NA
6186,NA,NA,NA,NA,NA,NA,NA,NA,NA
6187,1798,NA,NA,NA,NA,NA,NA,NA,NA
6188,NA,NA,NA,NA,NA,NA,NA,NA,NA
6189,1798,NA,NA,NA,NA,NA,NA,NA,NA
6190,NA,NA,NA,NA,NA,NA,NA,NA,NA
6191,1798,NA,NA,NA,NA,NA,NA,NA,NA
6192,NA,NA,NA,NA,NA,NA,NA,NA,NA
6193,1798,NA,NA,NA,NA,NA,NA,NA,NA
6194,NA,NA,NA,NA,NA,NA,NA,NA,NA
6195,1798,NA,NA,NA,NA,NA,NA,NA,NA
6196,NA,NA,NA,NA,NA,NA,NA,NA,NA
6197,1798,NA,NA,NA,NA,NA,NA,NA,NA
6198,NA,NA,NA,NA,NA,NA,NA,NA,NA
6199,1798,NA,NA,NA,NA,NA,NA,NA,NA
6200,0,NA,NA,NA,NA,NA,NA,NA,NA
6201,1799,NA,0,NA,32094,NA,32839,NA,64933
6202,1799,NA,1,NA,30969.12,NA,30663.87,NA,61632.99
6203,1799,NA,2,NA,30621.38,NA,30270.63,NA,60892.01
6204,1799,NA,3,NA,30376.62,NA,30008,NA,60384.62
6205,1799,NA,4,NA,26669.88,NA,26287,NA,52956.88
6206,1799,NA,5,NA,24160.64,NA,24062.22,NA,48222.86
6207,1799,NA,6,NA,24274.49,NA,24395.97,NA,48670.46
6208,1799,NA,7,NA,23961.71,NA,24345.79,NA,48307.5
6209,1799,NA,8,NA,23095.89,NA,23509.05,NA,46604.94
6210,1799,NA,9,NA,23033.77,NA,23260.97,NA,46294.74
6211,1799,10,NA,23821.26,NA,24174.98,NA,47996.24,NA
6212,1799,11,NA,23135.01,NA,23562.61,NA,46697.62,NA
6213,1799,12,NA,22088.03,NA,22582.52,NA,44670.55,NA
6214,1799,13,NA,21271.52,NA,21804.45,NA,43075.97,NA
6215,1799,14,NA,20704.19,NA,21088.44,NA,41792.63,NA
